municipality,parent_name,point_index,group_id,group_title,score
Новофёдоровское,Троицкий,67,transport_accessibility,Транспортная доступность,47.640000
Новофёдоровское,Троицкий,67,social_infrastructure,Социальная инфраструктура,1.480000
Новофёдоровское,Троицкий,67,commercial_household,Коммерческая и бытовая инфраструктура,0.590000
Новофёдоровское,Троицкий,67,recreation_environment,Рекреация и экологическая комфортность,52.590000
Новофёдоровское,Троицкий,67,safety_economic_stability,Безопасность и экономическая стабильность района,10.680000
Новофёдоровское,Троицкий,68,transport_accessibility,Транспортная доступность,12.380000
Новофёдоровское,Троицкий,68,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,68,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,68,recreation_environment,Рекреация и экологическая комфортность,34.320000
Новофёдоровское,Троицкий,68,safety_economic_stability,Безопасность и экономическая стабильность района,0.300000
Новофёдоровское,Троицкий,69,transport_accessibility,Транспортная доступность,13.870000
Новофёдоровское,Троицкий,69,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,69,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,69,recreation_environment,Рекреация и экологическая комфортность,35.190000
Новофёдоровское,Троицкий,69,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,70,transport_accessibility,Транспортная доступность,6.650000
Новофёдоровское,Троицкий,70,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,70,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,70,recreation_environment,Рекреация и экологическая комфортность,37.170000
Новофёдоровское,Троицкий,70,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,71,transport_accessibility,Транспортная доступность,0.000000
Новофёдоровское,Троицкий,71,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,71,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,71,recreation_environment,Рекреация и экологическая комфортность,36.860000
Новофёдоровское,Троицкий,71,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,72,transport_accessibility,Транспортная доступность,0.000000
Новофёдоровское,Троицкий,72,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,72,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,72,recreation_environment,Рекреация и экологическая комфортность,40.200000
Новофёдоровское,Троицкий,72,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,73,transport_accessibility,Транспортная доступность,0.000000
Новофёдоровское,Троицкий,73,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,73,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,73,recreation_environment,Рекреация и экологическая комфортность,40.660000
Новофёдоровское,Троицкий,73,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,74,transport_accessibility,Транспортная доступность,0.050000
Новофёдоровское,Троицкий,74,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,74,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,74,recreation_environment,Рекреация и экологическая комфортность,40.830000
Новофёдоровское,Троицкий,74,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,75,transport_accessibility,Транспортная доступность,0.320000
Новофёдоровское,Троицкий,75,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,75,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,75,recreation_environment,Рекреация и экологическая комфортность,37.030000
Новофёдоровское,Троицкий,75,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,76,transport_accessibility,Транспортная доступность,0.470000
Новофёдоровское,Троицкий,76,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,76,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,76,recreation_environment,Рекреация и экологическая комфортность,39.660000
Новофёдоровское,Троицкий,76,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,77,transport_accessibility,Транспортная доступность,0.510000
Новофёдоровское,Троицкий,77,social_infrastructure,Социальная инфраструктура,0.030000
Новофёдоровское,Троицкий,77,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,77,recreation_environment,Рекреация и экологическая комфортность,38.750000
Новофёдоровское,Троицкий,77,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,78,transport_accessibility,Транспортная доступность,0.440000
Новофёдоровское,Троицкий,78,social_infrastructure,Социальная инфраструктура,0.550000
Новофёдоровское,Троицкий,78,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,78,recreation_environment,Рекреация и экологическая комфортность,37.870000
Новофёдоровское,Троицкий,78,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,79,transport_accessibility,Транспортная доступность,1.470000
Новофёдоровское,Троицкий,79,social_infrastructure,Социальная инфраструктура,20.490000
Новофёдоровское,Троицкий,79,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,79,recreation_environment,Рекреация и экологическая комфортность,45.660000
Новофёдоровское,Троицкий,79,safety_economic_stability,Безопасность и экономическая стабильность района,29.980000
Новофёдоровское,Троицкий,80,transport_accessibility,Транспортная доступность,1.890000
Новофёдоровское,Троицкий,80,social_infrastructure,Социальная инфраструктура,12.530000
Новофёдоровское,Троицкий,80,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,80,recreation_environment,Рекреация и экологическая комфортность,40.110000
Новофёдоровское,Троицкий,80,safety_economic_stability,Безопасность и экономическая стабильность района,25.970000
Новофёдоровское,Троицкий,81,transport_accessibility,Транспортная доступность,5.910000
Новофёдоровское,Троицкий,81,social_infrastructure,Социальная инфраструктура,7.970000
Новофёдоровское,Троицкий,81,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,81,recreation_environment,Рекреация и экологическая комфортность,36.520000
Новофёдоровское,Троицкий,81,safety_economic_stability,Безопасность и экономическая стабильность района,21.820000
Новофёдоровское,Троицкий,82,transport_accessibility,Транспортная доступность,43.130000
Новофёдоровское,Троицкий,82,social_infrastructure,Социальная инфраструктура,3.030000
Новофёдоровское,Троицкий,82,commercial_household,Коммерческая и бытовая инфраструктура,16.390000
Новофёдоровское,Троицкий,82,recreation_environment,Рекреация и экологическая комфортность,43.110000
Новофёдоровское,Троицкий,82,safety_economic_stability,Безопасность и экономическая стабильность района,17.620000
Новофёдоровское,Троицкий,83,transport_accessibility,Транспортная доступность,49.290000
Новофёдоровское,Троицкий,83,social_infrastructure,Социальная инфраструктура,2.540000
Новофёдоровское,Троицкий,83,commercial_household,Коммерческая и бытовая инфраструктура,17.210000
Новофёдоровское,Троицкий,83,recreation_environment,Рекреация и экологическая комфортность,55.300000
Новофёдоровское,Троицкий,83,safety_economic_stability,Безопасность и экономическая стабильность района,16.410000
Новофёдоровское,Троицкий,84,transport_accessibility,Транспортная доступность,48.580000
Новофёдоровское,Троицкий,84,social_infrastructure,Социальная инфраструктура,1.980000
Новофёдоровское,Троицкий,84,commercial_household,Коммерческая и бытовая инфраструктура,10.010000
Новофёдоровское,Троицкий,84,recreation_environment,Рекреация и экологическая комфортность,54.410000
Новофёдоровское,Троицкий,84,safety_economic_stability,Безопасность и экономическая стабильность района,14.590000
Новофёдоровское,Троицкий,85,transport_accessibility,Транспортная доступность,25.390000
Новофёдоровское,Троицкий,85,social_infrastructure,Социальная инфраструктура,1.360000
Новофёдоровское,Троицкий,85,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,85,recreation_environment,Рекреация и экологическая комфортность,53.280000
Новофёдоровское,Троицкий,85,safety_economic_stability,Безопасность и экономическая стабильность района,12.260000
Новофёдоровское,Троицкий,86,transport_accessibility,Транспортная доступность,0.000000
Новофёдоровское,Троицкий,86,social_infrastructure,Социальная инфраструктура,0.020000
Новофёдоровское,Троицкий,86,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,86,recreation_environment,Рекреация и экологическая комфортность,35.010000
Новофёдоровское,Троицкий,86,safety_economic_stability,Безопасность и экономическая стабильность района,3.190000
Новофёдоровское,Троицкий,87,transport_accessibility,Транспортная доступность,0.000000
Новофёдоровское,Троицкий,87,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,87,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,87,recreation_environment,Рекреация и экологическая комфортность,35.080000
Новофёдоровское,Троицкий,87,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,88,transport_accessibility,Транспортная доступность,1.110000
Новофёдоровское,Троицкий,88,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,88,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,88,recreation_environment,Рекреация и экологическая комфортность,41.000000
Новофёдоровское,Троицкий,88,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,89,transport_accessibility,Транспортная доступность,1.400000
Новофёдоровское,Троицкий,89,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,89,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,89,recreation_environment,Рекреация и экологическая комфортность,36.770000
Новофёдоровское,Троицкий,89,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,90,transport_accessibility,Транспортная доступность,1.570000
Новофёдоровское,Троицкий,90,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,90,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,90,recreation_environment,Рекреация и экологическая комфортность,38.890000
Новофёдоровское,Троицкий,90,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,91,transport_accessibility,Транспортная доступность,1.620000
Новофёдоровское,Троицкий,91,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,91,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,91,recreation_environment,Рекреация и экологическая комфортность,38.750000
Новофёдоровское,Троицкий,91,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,92,transport_accessibility,Транспортная доступность,1.540000
Новофёдоровское,Троицкий,92,social_infrastructure,Социальная инфраструктура,0.360000
Новофёдоровское,Троицкий,92,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,92,recreation_environment,Рекреация и экологическая комфортность,38.150000
Новофёдоровское,Троицкий,92,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,93,transport_accessibility,Транспортная доступность,1.330000
Новофёдоровское,Троицкий,93,social_infrastructure,Социальная инфраструктура,0.850000
Новофёдоровское,Троицкий,93,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,93,recreation_environment,Рекреация и экологическая комфортность,35.290000
Новофёдоровское,Троицкий,93,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,94,transport_accessibility,Транспортная доступность,9.060000
Новофёдоровское,Троицкий,94,social_infrastructure,Социальная инфраструктура,12.030000
Новофёдоровское,Троицкий,94,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,94,recreation_environment,Рекреация и экологическая комфортность,37.520000
Новофёдоровское,Троицкий,94,safety_economic_stability,Безопасность и экономическая стабильность района,24.000000
Новофёдоровское,Троицкий,95,transport_accessibility,Транспортная доступность,13.620000
Новофёдоровское,Троицкий,95,social_infrastructure,Социальная инфраструктура,8.220000
Новофёдоровское,Троицкий,95,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,95,recreation_environment,Рекреация и экологическая комфортность,35.030000
Новофёдоровское,Троицкий,95,safety_economic_stability,Безопасность и экономическая стабильность района,16.740000
Новофёдоровское,Троицкий,96,transport_accessibility,Транспортная доступность,13.550000
Новофёдоровское,Троицкий,96,social_infrastructure,Социальная инфраструктура,7.380000
Новофёдоровское,Троицкий,96,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,96,recreation_environment,Рекреация и экологическая комфортность,34.060000
Новофёдоровское,Троицкий,96,safety_economic_stability,Безопасность и экономическая стабильность района,19.200000
Новофёдоровское,Троицкий,97,transport_accessibility,Транспортная доступность,23.320000
Новофёдоровское,Троицкий,97,social_infrastructure,Социальная инфраструктура,4.370000
Новофёдоровское,Троицкий,97,commercial_household,Коммерческая и бытовая инфраструктура,10.800000
Новофёдоровское,Троицкий,97,recreation_environment,Рекреация и экологическая комфортность,35.210000
Новофёдоровское,Троицкий,97,safety_economic_stability,Безопасность и экономическая стабильность района,22.500000
Новофёдоровское,Троицкий,98,transport_accessibility,Транспортная доступность,51.640000
Новофёдоровское,Троицкий,98,social_infrastructure,Социальная инфраструктура,3.020000
Новофёдоровское,Троицкий,98,commercial_household,Коммерческая и бытовая инфраструктура,20.890000
Новофёдоровское,Троицкий,98,recreation_environment,Рекреация и экологическая комфортность,55.550000
Новофёдоровское,Троицкий,98,safety_economic_stability,Безопасность и экономическая стабильность района,20.460000
Новофёдоровское,Троицкий,99,transport_accessibility,Транспортная доступность,38.430000
Новофёдоровское,Троицкий,99,social_infrastructure,Социальная инфраструктура,2.440000
Новофёдоровское,Троицкий,99,commercial_household,Коммерческая и бытовая инфраструктура,12.420000
Новофёдоровское,Троицкий,99,recreation_environment,Рекреация и экологическая комфортность,55.550000
Новофёдоровское,Троицкий,99,safety_economic_stability,Безопасность и экономическая стабильность района,18.340000
Новофёдоровское,Троицкий,100,transport_accessibility,Транспортная доступность,16.230000
Новофёдоровское,Троицкий,100,social_infrastructure,Социальная инфраструктура,1.800000
Новофёдоровское,Троицкий,100,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,100,recreation_environment,Рекреация и экологическая комфортность,51.010000
Новофёдоровское,Троицкий,100,safety_economic_stability,Безопасность и экономическая стабильность района,15.700000
Новофёдоровское,Троицкий,101,transport_accessibility,Транспортная доступность,0.000000
Новофёдоровское,Троицкий,101,social_infrastructure,Социальная инфраструктура,0.410000
Новофёдоровское,Троицкий,101,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,101,recreation_environment,Рекреация и экологическая комфортность,36.610000
Новофёдоровское,Троицкий,101,safety_economic_stability,Безопасность и экономическая стабильность района,5.810000
Новофёдоровское,Троицкий,102,transport_accessibility,Транспортная доступность,0.000000
Новофёдоровское,Троицкий,102,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,102,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,102,recreation_environment,Рекреация и экологическая комфортность,35.080000
Новофёдоровское,Троицкий,102,safety_economic_stability,Безопасность и экономическая стабильность района,2.110000
Новофёдоровское,Троицкий,103,transport_accessibility,Транспортная доступность,0.000000
Новофёдоровское,Троицкий,103,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,103,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,103,recreation_environment,Рекреация и экологическая комфортность,35.820000
Новофёдоровское,Троицкий,103,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,104,transport_accessibility,Транспортная доступность,1.140000
Новофёдоровское,Троицкий,104,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,104,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,104,recreation_environment,Рекреация и экологическая комфортность,38.470000
Новофёдоровское,Троицкий,104,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,105,transport_accessibility,Транспортная доступность,1.700000
Новофёдоровское,Троицкий,105,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,105,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,105,recreation_environment,Рекреация и экологическая комфортность,40.370000
Новофёдоровское,Троицкий,105,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,106,transport_accessibility,Транспортная доступность,2.150000
Новофёдоровское,Троицкий,106,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,106,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,106,recreation_environment,Рекреация и экологическая комфортность,38.300000
Новофёдоровское,Троицкий,106,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,107,transport_accessibility,Транспортная доступность,2.480000
Новофёдоровское,Троицкий,107,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,107,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,107,recreation_environment,Рекреация и экологическая комфортность,36.610000
Новофёдоровское,Троицкий,107,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,108,transport_accessibility,Транспортная доступность,2.680000
Новофёдоровское,Троицкий,108,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,108,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,108,recreation_environment,Рекреация и экологическая комфортность,36.440000
Новофёдоровское,Троицкий,108,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,109,transport_accessibility,Транспортная доступность,2.730000
Новофёдоровское,Троицкий,109,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,109,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,109,recreation_environment,Рекреация и экологическая комфортность,36.070000
Новофёдоровское,Троицкий,109,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,110,transport_accessibility,Транспортная доступность,2.630000
Новофёдоровское,Троицкий,110,social_infrastructure,Социальная инфраструктура,0.140000
Новофёдоровское,Троицкий,110,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,110,recreation_environment,Рекреация и экологическая комфортность,36.390000
Новофёдоровское,Троицкий,110,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,111,transport_accessibility,Транспортная доступность,19.690000
Новофёдоровское,Троицкий,111,social_infrastructure,Социальная инфраструктура,8.260000
Новофёдоровское,Троицкий,111,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,111,recreation_environment,Рекреация и экологическая комфортность,34.230000
Новофёдоровское,Троицкий,111,safety_economic_stability,Безопасность и экономическая стабильность района,20.030000
Новофёдоровское,Троицкий,112,transport_accessibility,Транспортная доступность,7.430000
Новофёдоровское,Троицкий,112,social_infrastructure,Социальная инфраструктура,11.420000
Новофёдоровское,Троицкий,112,commercial_household,Коммерческая и бытовая инфраструктура,0.850000
Новофёдоровское,Троицкий,112,recreation_environment,Рекреация и экологическая комфортность,47.540000
Новофёдоровское,Троицкий,112,safety_economic_stability,Безопасность и экономическая стабильность района,26.520000
Новофёдоровское,Троицкий,113,transport_accessibility,Транспортная доступность,44.470000
Новофёдоровское,Троицкий,113,social_infrastructure,Социальная инфраструктура,4.490000
Новофёдоровское,Троицкий,113,commercial_household,Коммерческая и бытовая инфраструктура,15.260000
Новофёдоровское,Троицкий,113,recreation_environment,Рекреация и экологическая комфортность,45.060000
Новофёдоровское,Троицкий,113,safety_economic_stability,Безопасность и экономическая стабильность района,24.360000
Новофёдоровское,Троицкий,114,transport_accessibility,Транспортная доступность,0.000000
Новофёдоровское,Троицкий,114,social_infrastructure,Социальная инфраструктура,1.200000
Новофёдоровское,Троицкий,114,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,114,recreation_environment,Рекреация и экологическая комфортность,39.940000
Новофёдоровское,Троицкий,114,safety_economic_stability,Безопасность и экономическая стабильность района,11.860000
Новофёдоровское,Троицкий,115,transport_accessibility,Транспортная доступность,0.000000
Новофёдоровское,Троицкий,115,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,115,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,115,recreation_environment,Рекреация и экологическая комфортность,34.730000
Новофёдоровское,Троицкий,115,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,116,transport_accessibility,Транспортная доступность,0.000000
Новофёдоровское,Троицкий,116,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,116,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,116,recreation_environment,Рекреация и экологическая комфортность,34.730000
Новофёдоровское,Троицкий,116,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,117,transport_accessibility,Транспортная доступность,2.670000
Новофёдоровское,Троицкий,117,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,117,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,117,recreation_environment,Рекреация и экологическая комфортность,34.730000
Новофёдоровское,Троицкий,117,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,118,transport_accessibility,Транспортная доступность,3.550000
Новофёдоровское,Троицкий,118,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,118,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,118,recreation_environment,Рекреация и экологическая комфортность,34.110000
Новофёдоровское,Троицкий,118,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,119,transport_accessibility,Транспортная доступность,3.770000
Новофёдоровское,Троицкий,119,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,119,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,119,recreation_environment,Рекреация и экологическая комфортность,35.840000
Новофёдоровское,Троицкий,119,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,120,transport_accessibility,Транспортная доступность,3.830000
Новофёдоровское,Троицкий,120,social_infrastructure,Социальная инфраструктура,0.000000
Новофёдоровское,Троицкий,120,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,120,recreation_environment,Рекреация и экологическая комфортность,36.100000
Новофёдоровское,Троицкий,120,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,121,transport_accessibility,Транспортная доступность,3.040000
Новофёдоровское,Троицкий,121,social_infrastructure,Социальная инфраструктура,0.800000
Новофёдоровское,Троицкий,121,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,121,recreation_environment,Рекреация и экологическая комфортность,35.470000
Новофёдоровское,Троицкий,121,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,122,transport_accessibility,Транспортная доступность,2.500000
Новофёдоровское,Троицкий,122,social_infrastructure,Социальная инфраструктура,1.240000
Новофёдоровское,Троицкий,122,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,122,recreation_environment,Рекреация и экологическая комфортность,35.470000
Новофёдоровское,Троицкий,122,safety_economic_stability,Безопасность и экономическая стабильность района,0.000000
Новофёдоровское,Троицкий,123,transport_accessibility,Транспортная доступность,21.350000
Новофёдоровское,Троицкий,123,social_infrastructure,Социальная инфраструктура,15.500000
Новофёдоровское,Троицкий,123,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,123,recreation_environment,Рекреация и экологическая комфортность,37.190000
Новофёдоровское,Троицкий,123,safety_economic_stability,Безопасность и экономическая стабильность района,22.810000
Новофёдоровское,Троицкий,124,transport_accessibility,Транспортная доступность,33.060000
Новофёдоровское,Троицкий,124,social_infrastructure,Социальная инфраструктура,11.830000
Новофёдоровское,Троицкий,124,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,124,recreation_environment,Рекреация и экологическая комфортность,36.380000
Новофёдоровское,Троицкий,124,safety_economic_stability,Безопасность и экономическая стабильность района,20.800000
Новофёдоровское,Троицкий,125,transport_accessibility,Транспортная доступность,36.020000
Новофёдоровское,Троицкий,125,social_infrastructure,Социальная инфраструктура,9.870000
Новофёдоровское,Троицкий,125,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Новофёдоровское,Троицкий,125,recreation_environment,Рекреация и экологическая комфортность,35.420000
Новофёдоровское,Троицкий,125,safety_economic_stability,Безопасность и экономическая стабильность района,18.200000
Новофёдоровское,Троицкий,126,transport_accessibility,Транспортная доступность,13.360000
Новофёдоровское,Троицкий,126,social_infrastructure,Социальная инфраструктура,20.980000
Новофёдоровское,Троицкий,126,commercial_household,Коммерческая и бытовая инфраструктура,1.470000
