municipality,parent_name,point_index,profile,profile_title,profile_weight,score
Матушкино,Зеленоградский,5,youth,Молодёжь,0.200000,56.880000
Матушкино,Зеленоградский,5,working_adults,Работающие взрослые,0.200000,65.080000
Матушкино,Зеленоградский,5,pensioners,Пенсионеры,0.200000,64.170000
Матушкино,Зеленоградский,5,limited_mobility,Маломобильные группы,0.200000,65.560000
Матушкино,Зеленоградский,6,families_with_children,Семьи с детьми,0.200000,74.680000
Матушкино,Зеленоградский,6,youth,Молодёжь,0.200000,69.550000
Матушкино,Зеленоградский,6,working_adults,Работающие взрослые,0.200000,74.500000
Матушкино,Зеленоградский,6,pensioners,Пенсионеры,0.200000,72.720000
Матушкино,Зеленоградский,6,limited_mobility,Маломобильные группы,0.200000,73.090000
Матушкино,Зеленоградский,7,families_with_children,Семьи с детьми,0.200000,78.700000
Матушкино,Зеленоградский,7,youth,Молодёжь,0.200000,73.820000
Матушкино,Зеленоградский,7,working_adults,Работающие взрослые,0.200000,78.970000
Матушкино,Зеленоградский,7,pensioners,Пенсионеры,0.200000,77.230000
Матушкино,Зеленоградский,7,limited_mobility,Маломобильные группы,0.200000,77.610000
Матушкино,Зеленоградский,8,families_with_children,Семьи с детьми,0.200000,79.250000
Матушкино,Зеленоградский,8,youth,Молодёжь,0.200000,74.750000
Матушкино,Зеленоградский,8,working_adults,Работающие взрослые,0.200000,79.430000
Матушкино,Зеленоградский,8,pensioners,Пенсионеры,0.200000,78.640000
Матушкино,Зеленоградский,8,limited_mobility,Маломобильные группы,0.200000,78.740000
Матушкино,Зеленоградский,9,families_with_children,Семьи с детьми,0.200000,61.720000
Матушкино,Зеленоградский,9,youth,Молодёжь,0.200000,51.580000
Матушкино,Зеленоградский,9,working_adults,Работающие взрослые,0.200000,62.820000
Матушкино,Зеленоградский,9,pensioners,Пенсионеры,0.200000,61.110000
Матушкино,Зеленоградский,9,limited_mobility,Маломобильные группы,0.200000,63.180000
Матушкино,Зеленоградский,10,families_with_children,Семьи с детьми,0.200000,70.840000
Матушкино,Зеленоградский,10,youth,Молодёжь,0.200000,65.780000
Матушкино,Зеленоградский,10,working_adults,Работающие взрослые,0.200000,73.140000
Матушкино,Зеленоградский,10,pensioners,Пенсионеры,0.200000,68.940000
Матушкино,Зеленоградский,10,limited_mobility,Маломобильные группы,0.200000,70.590000
Матушкино,Зеленоградский,11,families_with_children,Семьи с детьми,0.200000,75.080000
Матушкино,Зеленоградский,11,youth,Молодёжь,0.200000,71.360000
Матушкино,Зеленоградский,11,working_adults,Работающие взрослые,0.200000,76.380000
Матушкино,Зеленоградский,11,pensioners,Пенсионеры,0.200000,73.690000
Матушкино,Зеленоградский,11,limited_mobility,Маломобильные группы,0.200000,74.610000
Матушкино,Зеленоградский,12,families_with_children,Семьи с детьми,0.200000,75.230000
Матушкино,Зеленоградский,12,youth,Молодёжь,0.200000,71.080000
Матушкино,Зеленоградский,12,working_adults,Работающие взрослые,0.200000,76.360000
Матушкино,Зеленоградский,12,pensioners,Пенсионеры,0.200000,74.680000
Матушкино,Зеленоградский,12,limited_mobility,Маломобильные группы,0.200000,75.410000
Матушкино,Зеленоградский,13,families_with_children,Семьи с детьми,0.200000,64.090000
Матушкино,Зеленоградский,13,youth,Молодёжь,0.200000,61.120000
Матушкино,Зеленоградский,13,working_adults,Работающие взрослые,0.200000,67.980000
Матушкино,Зеленоградский,13,pensioners,Пенсионеры,0.200000,64.500000
Матушкино,Зеленоградский,13,limited_mobility,Маломобильные группы,0.200000,66.080000
Матушкино,Зеленоградский,14,families_with_children,Семьи с детьми,0.200000,67.120000
Матушкино,Зеленоградский,14,youth,Молодёжь,0.200000,64.360000
Матушкино,Зеленоградский,14,working_adults,Работающие взрослые,0.200000,70.960000
Матушкино,Зеленоградский,14,pensioners,Пенсионеры,0.200000,68.280000
Матушкино,Зеленоградский,14,limited_mobility,Маломобильные группы,0.200000,69.600000
Метрогородок,Восточный,1,families_with_children,Семьи с детьми,0.200000,81.340000
Метрогородок,Восточный,1,youth,Молодёжь,0.200000,78.490000
Метрогородок,Восточный,1,working_adults,Работающие взрослые,0.200000,86.480000
Метрогородок,Восточный,1,pensioners,Пенсионеры,0.200000,83.680000
Метрогородок,Восточный,1,limited_mobility,Маломобильные группы,0.200000,86.520000
Метрогородок,Восточный,2,families_with_children,Семьи с детьми,0.200000,75.250000
Метрогородок,Восточный,2,youth,Молодёжь,0.200000,71.300000
Метрогородок,Восточный,2,working_adults,Работающие взрослые,0.200000,79.750000
Метрогородок,Восточный,2,pensioners,Пенсионеры,0.200000,78.400000
Метрогородок,Восточный,2,limited_mobility,Маломобильные группы,0.200000,79.850000
Метрогородок,Восточный,3,families_with_children,Семьи с детьми,0.200000,74.790000
Метрогородок,Восточный,3,youth,Молодёжь,0.200000,72.180000
Метрогородок,Восточный,3,working_adults,Работающие взрослые,0.200000,79.590000
Метрогородок,Восточный,3,pensioners,Пенсионеры,0.200000,77.820000
Метрогородок,Восточный,3,limited_mobility,Маломобильные группы,0.200000,79.180000
Метрогородок,Восточный,4,families_with_children,Семьи с детьми,0.200000,82.300000
Метрогородок,Восточный,4,youth,Молодёжь,0.200000,79.860000
Метрогородок,Восточный,4,working_adults,Работающие взрослые,0.200000,88.300000
Метрогородок,Восточный,4,pensioners,Пенсионеры,0.200000,83.750000
Метрогородок,Восточный,4,limited_mobility,Маломобильные группы,0.200000,87.370000
Метрогородок,Восточный,5,families_with_children,Семьи с детьми,0.200000,79.690000
Метрогородок,Восточный,5,youth,Молодёжь,0.200000,79.190000
Метрогородок,Восточный,5,working_adults,Работающие взрослые,0.200000,86.970000
Метрогородок,Восточный,5,pensioners,Пенсионеры,0.200000,83.920000
Метрогородок,Восточный,5,limited_mobility,Маломобильные группы,0.200000,86.760000
Метрогородок,Восточный,6,families_with_children,Семьи с детьми,0.200000,77.610000
Метрогородок,Восточный,6,youth,Молодёжь,0.200000,76.370000
Метрогородок,Восточный,6,working_adults,Работающие взрослые,0.200000,82.860000
Метрогородок,Восточный,6,pensioners,Пенсионеры,0.200000,81.050000
Метрогородок,Восточный,6,limited_mobility,Маломобильные группы,0.200000,82.790000
Метрогородок,Восточный,7,families_with_children,Семьи с детьми,0.200000,70.890000
Метрогородок,Восточный,7,youth,Молодёжь,0.200000,65.830000
Метрогородок,Восточный,7,working_adults,Работающие взрослые,0.200000,73.310000
Метрогородок,Восточный,7,pensioners,Пенсионеры,0.200000,73.920000
Метрогородок,Восточный,7,limited_mobility,Маломобильные группы,0.200000,74.530000
Метрогородок,Восточный,8,families_with_children,Семьи с детьми,0.200000,67.130000
Метрогородок,Восточный,8,youth,Молодёжь,0.200000,61.440000
Метрогородок,Восточный,8,working_adults,Работающие взрослые,0.200000,69.840000
Метрогородок,Восточный,8,pensioners,Пенсионеры,0.200000,69.900000
Метрогородок,Восточный,8,limited_mobility,Маломобильные группы,0.200000,71.410000
Метрогородок,Восточный,9,families_with_children,Семьи с детьми,0.200000,76.020000
Метрогородок,Восточный,9,youth,Молодёжь,0.200000,72.520000
Метрогородок,Восточный,9,working_adults,Работающие взрослые,0.200000,78.770000
Метрогородок,Восточный,9,pensioners,Пенсионеры,0.200000,76.130000
Метрогородок,Восточный,9,limited_mobility,Маломобильные группы,0.200000,78.120000
Метрогородок,Восточный,10,families_with_children,Семьи с детьми,0.200000,74.910000
Метрогородок,Восточный,10,youth,Молодёжь,0.200000,74.050000
Метрогородок,Восточный,10,working_adults,Работающие взрослые,0.200000,80.110000
Метрогородок,Восточный,10,pensioners,Пенсионеры,0.200000,78.420000
Метрогородок,Восточный,10,limited_mobility,Маломобильные группы,0.200000,79.770000
Метрогородок,Восточный,11,families_with_children,Семьи с детьми,0.200000,73.010000
Метрогородок,Восточный,11,youth,Молодёжь,0.200000,70.470000
Метрогородок,Восточный,11,working_adults,Работающие взрослые,0.200000,76.680000
Метрогородок,Восточный,11,pensioners,Пенсионеры,0.200000,76.000000
Метрогородок,Восточный,11,limited_mobility,Маломобильные группы,0.200000,77.130000
Метрогородок,Восточный,12,families_with_children,Семьи с детьми,0.200000,68.350000
Метрогородок,Восточный,12,youth,Молодёжь,0.200000,62.760000
Метрогородок,Восточный,12,working_adults,Работающие взрослые,0.200000,71.050000
Метрогородок,Восточный,12,pensioners,Пенсионеры,0.200000,71.340000
Метрогородок,Восточный,12,limited_mobility,Маломобильные группы,0.200000,72.260000
Метрогородок,Восточный,13,families_with_children,Семьи с детьми,0.200000,64.630000
Метрогородок,Восточный,13,youth,Молодёжь,0.200000,59.510000
Метрогородок,Восточный,13,working_adults,Работающие взрослые,0.200000,67.220000
Метрогородок,Восточный,13,pensioners,Пенсионеры,0.200000,67.880000
Метрогородок,Восточный,13,limited_mobility,Маломобильные группы,0.200000,68.930000
Метрогородок,Восточный,14,families_with_children,Семьи с детьми,0.200000,57.740000
Метрогородок,Восточный,14,youth,Молодёжь,0.200000,53.580000
Метрогородок,Восточный,14,working_adults,Работающие взрослые,0.200000,61.200000
Метрогородок,Восточный,14,pensioners,Пенсионеры,0.200000,60.350000
Метрогородок,Восточный,14,limited_mobility,Маломобильные группы,0.200000,62.460000
Метрогородок,Восточный,15,families_with_children,Семьи с детьми,0.200000,67.700000
Метрогородок,Восточный,15,youth,Молодёжь,0.200000,63.970000
Метрогородок,Восточный,15,working_adults,Работающие взрослые,0.200000,70.590000
Метрогородок,Восточный,15,pensioners,Пенсионеры,0.200000,71.040000
Метрогородок,Восточный,15,limited_mobility,Маломобильные группы,0.200000,71.640000
Метрогородок,Восточный,16,families_with_children,Семьи с детьми,0.200000,50.020000
Метрогородок,Восточный,16,youth,Молодёжь,0.200000,47.690000
Метрогородок,Восточный,16,working_adults,Работающие взрослые,0.200000,52.880000
Метрогородок,Восточный,16,pensioners,Пенсионеры,0.200000,52.670000
Метрогородок,Восточный,16,limited_mobility,Маломобильные группы,0.200000,54.390000
Метрогородок,Восточный,17,families_with_children,Семьи с детьми,0.200000,66.020000
Метрогородок,Восточный,17,youth,Молодёжь,0.200000,65.050000
Метрогородок,Восточный,17,working_adults,Работающие взрослые,0.200000,70.140000
Метрогородок,Восточный,17,pensioners,Пенсионеры,0.200000,70.690000
Метрогородок,Восточный,17,limited_mobility,Маломобильные группы,0.200000,71.610000
Метрогородок,Восточный,18,families_with_children,Семьи с детьми,0.200000,65.510000
Метрогородок,Восточный,18,youth,Молодёжь,0.200000,63.110000
Метрогородок,Восточный,18,working_adults,Работающие взрослые,0.200000,69.200000
Метрогородок,Восточный,18,pensioners,Пенсионеры,0.200000,71.050000
Метрогородок,Восточный,18,limited_mobility,Маломобильные группы,0.200000,72.150000
Мещанский,Центральный,1,families_with_children,Семьи с детьми,0.200000,84.020000
Мещанский,Центральный,1,youth,Молодёжь,0.200000,85.870000
Мещанский,Центральный,1,working_adults,Работающие взрослые,0.200000,86.080000
Мещанский,Центральный,1,pensioners,Пенсионеры,0.200000,84.160000
Мещанский,Центральный,1,limited_mobility,Маломобильные группы,0.200000,86.950000
Мещанский,Центральный,2,families_with_children,Семьи с детьми,0.200000,86.280000
Мещанский,Центральный,2,youth,Молодёжь,0.200000,87.010000
Мещанский,Центральный,2,working_adults,Работающие взрослые,0.200000,87.490000
Мещанский,Центральный,2,pensioners,Пенсионеры,0.200000,86.160000
Мещанский,Центральный,2,limited_mobility,Маломобильные группы,0.200000,88.490000
Мещанский,Центральный,3,families_with_children,Семьи с детьми,0.200000,90.110000
Мещанский,Центральный,3,youth,Молодёжь,0.200000,88.500000
Мещанский,Центральный,3,working_adults,Работающие взрослые,0.200000,89.250000
Мещанский,Центральный,3,pensioners,Пенсионеры,0.200000,87.050000
Мещанский,Центральный,3,limited_mobility,Маломобильные группы,0.200000,89.780000
Мещанский,Центральный,4,families_with_children,Семьи с детьми,0.200000,91.690000
Мещанский,Центральный,4,youth,Молодёжь,0.200000,90.790000
Мещанский,Центральный,4,working_adults,Работающие взрослые,0.200000,90.640000
Мещанский,Центральный,4,pensioners,Пенсионеры,0.200000,89.350000
Мещанский,Центральный,4,limited_mobility,Маломобильные группы,0.200000,91.500000
Мещанский,Центральный,5,families_with_children,Семьи с детьми,0.200000,89.680000
Мещанский,Центральный,5,youth,Молодёжь,0.200000,88.930000
Мещанский,Центральный,5,working_adults,Работающие взрослые,0.200000,89.460000
Мещанский,Центральный,5,pensioners,Пенсионеры,0.200000,86.940000
Мещанский,Центральный,5,limited_mobility,Маломобильные группы,0.200000,89.820000
Мещанский,Центральный,6,families_with_children,Семьи с детьми,0.200000,90.970000
Мещанский,Центральный,6,youth,Молодёжь,0.200000,90.180000
Мещанский,Центральный,6,working_adults,Работающие взрослые,0.200000,89.870000
Мещанский,Центральный,6,pensioners,Пенсионеры,0.200000,88.570000
Мещанский,Центральный,6,limited_mobility,Маломобильные группы,0.200000,90.540000
Мещанский,Центральный,7,families_with_children,Семьи с детьми,0.200000,89.630000
Мещанский,Центральный,7,youth,Молодёжь,0.200000,90.280000
Мещанский,Центральный,7,working_adults,Работающие взрослые,0.200000,90.010000
Мещанский,Центральный,7,pensioners,Пенсионеры,0.200000,88.200000
Мещанский,Центральный,7,limited_mobility,Маломобильные группы,0.200000,90.530000
Мещанский,Центральный,8,families_with_children,Семьи с детьми,0.200000,90.210000
Мещанский,Центральный,8,youth,Молодёжь,0.200000,90.290000
Мещанский,Центральный,8,working_adults,Работающие взрослые,0.200000,89.600000
Мещанский,Центральный,8,pensioners,Пенсионеры,0.200000,88.390000
Мещанский,Центральный,8,limited_mobility,Маломобильные группы,0.200000,90.310000
Мещанский,Центральный,9,families_with_children,Семьи с детьми,0.200000,89.920000
Мещанский,Центральный,9,youth,Молодёжь,0.200000,89.620000
Мещанский,Центральный,9,working_adults,Работающие взрослые,0.200000,89.560000
Мещанский,Центральный,9,pensioners,Пенсионеры,0.200000,87.780000
Мещанский,Центральный,9,limited_mobility,Маломобильные группы,0.200000,89.970000
Мещанский,Центральный,10,families_with_children,Семьи с детьми,0.200000,84.350000
Мещанский,Центральный,10,youth,Молодёжь,0.200000,82.570000
Мещанский,Центральный,10,working_adults,Работающие взрослые,0.200000,85.380000
Мещанский,Центральный,10,pensioners,Пенсионеры,0.200000,82.230000
Мещанский,Центральный,10,limited_mobility,Маломобильные группы,0.200000,85.340000
Мещанский,Центральный,11,families_with_children,Семьи с детьми,0.200000,90.030000
Мещанский,Центральный,11,youth,Молодёжь,0.200000,88.910000
Мещанский,Центральный,11,working_adults,Работающие взрослые,0.200000,88.950000
Мещанский,Центральный,11,pensioners,Пенсионеры,0.200000,87.050000
Мещанский,Центральный,11,limited_mobility,Маломобильные группы,0.200000,89.220000
Мещанский,Центральный,12,families_with_children,Семьи с детьми,0.200000,88.990000
Мещанский,Центральный,12,youth,Молодёжь,0.200000,88.250000
Мещанский,Центральный,12,working_adults,Работающие взрослые,0.200000,88.780000
Мещанский,Центральный,12,pensioners,Пенсионеры,0.200000,86.340000
Мещанский,Центральный,12,limited_mobility,Маломобильные группы,0.200000,88.820000
Мещанский,Центральный,13,families_with_children,Семьи с детьми,0.200000,83.530000
Мещанский,Центральный,13,youth,Молодёжь,0.200000,82.960000
Мещанский,Центральный,13,working_adults,Работающие взрослые,0.200000,85.340000
Мещанский,Центральный,13,pensioners,Пенсионеры,0.200000,80.810000
Мещанский,Центральный,13,limited_mobility,Маломобильные группы,0.200000,84.470000
Мещанский,Центральный,14,families_with_children,Семьи с детьми,0.200000,89.770000
Мещанский,Центральный,14,youth,Молодёжь,0.200000,89.000000
Мещанский,Центральный,14,working_adults,Работающие взрослые,0.200000,89.550000
Мещанский,Центральный,14,pensioners,Пенсионеры,0.200000,86.730000
Мещанский,Центральный,14,limited_mobility,Маломобильные группы,0.200000,89.560000
Мещанский,Центральный,15,families_with_children,Семьи с детьми,0.200000,88.730000
Мещанский,Центральный,15,youth,Молодёжь,0.200000,87.810000
Мещанский,Центральный,15,working_adults,Работающие взрослые,0.200000,88.360000
Мещанский,Центральный,15,pensioners,Пенсионеры,0.200000,85.150000
Мещанский,Центральный,15,limited_mobility,Маломобильные группы,0.200000,88.110000
Мещанский,Центральный,16,families_with_children,Семьи с детьми,0.200000,87.060000
Мещанский,Центральный,16,youth,Молодёжь,0.200000,86.540000
Мещанский,Центральный,16,working_adults,Работающие взрослые,0.200000,87.640000
Мещанский,Центральный,16,pensioners,Пенсионеры,0.200000,84.220000
Мещанский,Центральный,16,limited_mobility,Маломобильные группы,0.200000,87.290000
Мещанский,Центральный,17,families_with_children,Семьи с детьми,0.200000,84.730000
Мещанский,Центральный,17,youth,Молодёжь,0.200000,83.720000
Мещанский,Центральный,17,working_adults,Работающие взрослые,0.200000,86.170000
Мещанский,Центральный,17,pensioners,Пенсионеры,0.200000,81.260000
Мещанский,Центральный,17,limited_mobility,Маломобильные группы,0.200000,85.300000
Митино,Северо-Западный,1,families_with_children,Семьи с детьми,0.200000,72.250000
Митино,Северо-Западный,1,youth,Молодёжь,0.200000,77.340000
Митино,Северо-Западный,1,working_adults,Работающие взрослые,0.200000,78.650000
Митино,Северо-Западный,1,pensioners,Пенсионеры,0.200000,74.350000
Митино,Северо-Западный,1,limited_mobility,Маломобильные группы,0.200000,76.870000
Митино,Северо-Западный,2,families_with_children,Семьи с детьми,0.200000,75.880000
Митино,Северо-Западный,2,youth,Молодёжь,0.200000,77.900000
Митино,Северо-Западный,2,working_adults,Работающие взрослые,0.200000,80.400000
Митино,Северо-Западный,2,pensioners,Пенсионеры,0.200000,77.000000
Митино,Северо-Западный,2,limited_mobility,Маломобильные группы,0.200000,79.070000
Митино,Северо-Западный,3,families_with_children,Семьи с детьми,0.200000,78.530000
Митино,Северо-Западный,3,youth,Молодёжь,0.200000,80.650000
Митино,Северо-Западный,3,working_adults,Работающие взрослые,0.200000,82.280000
Митино,Северо-Западный,3,pensioners,Пенсионеры,0.200000,78.980000
Митино,Северо-Западный,3,limited_mobility,Маломобильные группы,0.200000,81.070000
Митино,Северо-Западный,4,families_with_children,Семьи с детьми,0.200000,78.650000
Митино,Северо-Западный,4,youth,Молодёжь,0.200000,81.140000
Митино,Северо-Западный,4,working_adults,Работающие взрослые,0.200000,81.310000
Митино,Северо-Западный,4,pensioners,Пенсионеры,0.200000,77.870000
Митино,Северо-Западный,4,limited_mobility,Маломобильные группы,0.200000,79.440000
Митино,Северо-Западный,5,families_with_children,Семьи с детьми,0.200000,78.650000
Митино,Северо-Западный,5,youth,Молодёжь,0.200000,78.780000
Митино,Северо-Западный,5,working_adults,Работающие взрослые,0.200000,80.840000
Митино,Северо-Западный,5,pensioners,Пенсионеры,0.200000,78.600000
Митино,Северо-Западный,5,limited_mobility,Маломобильные группы,0.200000,79.840000
Митино,Северо-Западный,6,families_with_children,Семьи с детьми,0.200000,82.110000
Митино,Северо-Западный,6,youth,Молодёжь,0.200000,82.120000
Митино,Северо-Западный,6,working_adults,Работающие взрослые,0.200000,82.540000
Митино,Северо-Западный,6,pensioners,Пенсионеры,0.200000,81.010000
Митино,Северо-Западный,6,limited_mobility,Маломобильные группы,0.200000,81.590000
Митино,Северо-Западный,7,families_with_children,Семьи с детьми,0.200000,79.120000
Митино,Северо-Западный,7,youth,Молодёжь,0.200000,80.700000
Митино,Северо-Западный,7,working_adults,Работающие взрослые,0.200000,81.210000
Митино,Северо-Западный,7,pensioners,Пенсионеры,0.200000,78.680000
Митино,Северо-Западный,7,limited_mobility,Маломобильные группы,0.200000,80.050000
Митино,Северо-Западный,8,families_with_children,Семьи с детьми,0.200000,79.040000
Митино,Северо-Западный,8,youth,Молодёжь,0.200000,80.520000
Митино,Северо-Западный,8,working_adults,Работающие взрослые,0.200000,83.520000
Митино,Северо-Западный,8,pensioners,Пенсионеры,0.200000,77.840000
Митино,Северо-Западный,8,limited_mobility,Маломобильные группы,0.200000,81.240000
Митино,Северо-Западный,9,families_with_children,Семьи с детьми,0.200000,77.180000
Митино,Северо-Западный,9,youth,Молодёжь,0.200000,76.730000
Митино,Северо-Западный,9,working_adults,Работающие взрослые,0.200000,79.660000
Митино,Северо-Западный,9,pensioners,Пенсионеры,0.200000,77.800000
Митино,Северо-Западный,9,limited_mobility,Маломобильные группы,0.200000,79.050000
Митино,Северо-Западный,10,families_with_children,Семьи с детьми,0.200000,83.510000
Митино,Северо-Западный,10,youth,Молодёжь,0.200000,82.900000
Митино,Северо-Западный,10,working_adults,Работающие взрослые,0.200000,84.850000
Митино,Северо-Западный,10,pensioners,Пенсионеры,0.200000,82.500000
Митино,Северо-Западный,10,limited_mobility,Маломобильные группы,0.200000,83.720000
Митино,Северо-Западный,11,families_with_children,Семьи с детьми,0.200000,83.610000
Митино,Северо-Западный,11,youth,Молодёжь,0.200000,84.200000
Митино,Северо-Западный,11,working_adults,Работающие взрослые,0.200000,85.360000
Митино,Северо-Западный,11,pensioners,Пенсионеры,0.200000,80.280000
Митино,Северо-Западный,11,limited_mobility,Маломобильные группы,0.200000,82.940000
Митино,Северо-Западный,12,families_with_children,Семьи с детьми,0.200000,81.370000
Митино,Северо-Западный,12,youth,Молодёжь,0.200000,84.350000
Митино,Северо-Западный,12,working_adults,Работающие взрослые,0.200000,85.610000
Митино,Северо-Западный,12,pensioners,Пенсионеры,0.200000,80.600000
Митино,Северо-Западный,12,limited_mobility,Маломобильные группы,0.200000,83.030000
Митино,Северо-Западный,13,families_with_children,Семьи с детьми,0.200000,88.440000
Митино,Северо-Западный,13,youth,Молодёжь,0.200000,86.970000
Митино,Северо-Западный,13,working_adults,Работающие взрослые,0.200000,89.550000
Митино,Северо-Западный,13,pensioners,Пенсионеры,0.200000,86.310000
Митино,Северо-Западный,13,limited_mobility,Маломобильные группы,0.200000,88.780000
Митино,Северо-Западный,14,families_with_children,Семьи с детьми,0.200000,92.250000
Митино,Северо-Западный,14,youth,Молодёжь,0.200000,90.540000
Митино,Северо-Западный,14,working_adults,Работающие взрослые,0.200000,91.590000
Митино,Северо-Западный,14,pensioners,Пенсионеры,0.200000,89.470000
Митино,Северо-Западный,14,limited_mobility,Маломобильные группы,0.200000,91.160000
Митино,Северо-Западный,15,families_with_children,Семьи с детьми,0.200000,89.340000
Митино,Северо-Западный,15,youth,Молодёжь,0.200000,86.920000
Митино,Северо-Западный,15,working_adults,Работающие взрослые,0.200000,89.000000
Митино,Северо-Западный,15,pensioners,Пенсионеры,0.200000,86.240000
Митино,Северо-Западный,15,limited_mobility,Маломобильные группы,0.200000,88.030000
Митино,Северо-Западный,16,families_with_children,Семьи с детьми,0.200000,84.130000
Митино,Северо-Западный,16,youth,Молодёжь,0.200000,83.070000
Митино,Северо-Западный,16,working_adults,Работающие взрослые,0.200000,84.680000
Митино,Северо-Западный,16,pensioners,Пенсионеры,0.200000,80.090000
Митино,Северо-Западный,16,limited_mobility,Маломобильные группы,0.200000,82.390000
Митино,Северо-Западный,17,families_with_children,Семьи с детьми,0.200000,77.000000
Митино,Северо-Западный,17,youth,Молодёжь,0.200000,71.780000
Митино,Северо-Западный,17,working_adults,Работающие взрослые,0.200000,75.870000
Митино,Северо-Западный,17,pensioners,Пенсионеры,0.200000,73.960000
Митино,Северо-Западный,17,limited_mobility,Маломобильные группы,0.200000,74.970000
Митино,Северо-Западный,18,families_with_children,Семьи с детьми,0.200000,85.040000
Митино,Северо-Западный,18,youth,Молодёжь,0.200000,80.510000
Митино,Северо-Западный,18,working_adults,Работающие взрослые,0.200000,84.270000
Митино,Северо-Западный,18,pensioners,Пенсионеры,0.200000,82.050000
Митино,Северо-Западный,18,limited_mobility,Маломобильные группы,0.200000,83.800000
Митино,Северо-Западный,19,families_with_children,Семьи с детьми,0.200000,90.530000
Митино,Северо-Западный,19,youth,Молодёжь,0.200000,87.950000
Митино,Северо-Западный,19,working_adults,Работающие взрослые,0.200000,91.110000
Митино,Северо-Западный,19,pensioners,Пенсионеры,0.200000,88.080000
Митино,Северо-Западный,19,limited_mobility,Маломобильные группы,0.200000,90.740000
Митино,Северо-Западный,20,families_with_children,Семьи с детьми,0.200000,91.720000
Митино,Северо-Западный,20,youth,Молодёжь,0.200000,88.740000
Митино,Северо-Западный,20,working_adults,Работающие взрослые,0.200000,91.430000
Митино,Северо-Западный,20,pensioners,Пенсионеры,0.200000,89.010000
Митино,Северо-Западный,20,limited_mobility,Маломобильные группы,0.200000,91.320000
Митино,Северо-Западный,21,families_with_children,Семьи с детьми,0.200000,90.080000
Митино,Северо-Западный,21,youth,Молодёжь,0.200000,86.290000
Митино,Северо-Западный,21,working_adults,Работающие взрослые,0.200000,89.610000
Митино,Северо-Западный,21,pensioners,Пенсионеры,0.200000,87.190000
Митино,Северо-Западный,21,limited_mobility,Маломобильные группы,0.200000,89.250000
Митино,Северо-Западный,22,families_with_children,Семьи с детьми,0.200000,81.950000
Митино,Северо-Западный,22,youth,Молодёжь,0.200000,79.700000
Митино,Северо-Западный,22,working_adults,Работающие взрослые,0.200000,80.660000
Митино,Северо-Западный,22,pensioners,Пенсионеры,0.200000,78.630000
Митино,Северо-Западный,22,limited_mobility,Маломобильные группы,0.200000,79.220000
Митино,Северо-Западный,23,families_with_children,Семьи с детьми,0.200000,88.100000
Митино,Северо-Западный,23,youth,Молодёжь,0.200000,84.710000
Митино,Северо-Западный,23,working_adults,Работающие взрослые,0.200000,88.340000
Митино,Северо-Западный,23,pensioners,Пенсионеры,0.200000,85.140000
Митино,Северо-Западный,23,limited_mobility,Маломобильные группы,0.200000,88.120000
Митино,Северо-Западный,24,families_with_children,Семьи с детьми,0.200000,90.460000
Митино,Северо-Западный,24,youth,Молодёжь,0.200000,87.560000
Митино,Северо-Западный,24,working_adults,Работающие взрослые,0.200000,91.160000
Митино,Северо-Западный,24,pensioners,Пенсионеры,0.200000,87.860000
Митино,Северо-Западный,24,limited_mobility,Маломобильные группы,0.200000,90.760000
Митино,Северо-Западный,25,families_with_children,Семьи с детьми,0.200000,91.130000
Митино,Северо-Западный,25,youth,Молодёжь,0.200000,87.820000
Митино,Северо-Западный,25,working_adults,Работающие взрослые,0.200000,91.380000
Митино,Северо-Западный,25,pensioners,Пенсионеры,0.200000,88.950000
Митино,Северо-Западный,25,limited_mobility,Маломобильные группы,0.200000,91.370000
Митино,Северо-Западный,26,families_with_children,Семьи с детьми,0.200000,91.700000
Митино,Северо-Западный,26,youth,Молодёжь,0.200000,88.120000
Митино,Северо-Западный,26,working_adults,Работающие взрослые,0.200000,91.260000
Митино,Северо-Западный,26,pensioners,Пенсионеры,0.200000,89.360000
Митино,Северо-Западный,26,limited_mobility,Маломобильные группы,0.200000,91.340000
Митино,Северо-Западный,27,families_with_children,Семьи с детьми,0.200000,76.510000
Митино,Северо-Западный,27,youth,Молодёжь,0.200000,71.900000
Митино,Северо-Западный,27,working_adults,Работающие взрослые,0.200000,73.840000
Митино,Северо-Западный,27,pensioners,Пенсионеры,0.200000,74.660000
Митино,Северо-Западный,27,limited_mobility,Маломобильные группы,0.200000,74.520000
Митино,Северо-Западный,28,families_with_children,Семьи с детьми,0.200000,87.170000
Митино,Северо-Западный,28,youth,Молодёжь,0.200000,83.200000
Митино,Северо-Западный,28,working_adults,Работающие взрослые,0.200000,87.830000
Митино,Северо-Западный,28,pensioners,Пенсионеры,0.200000,83.730000
Митино,Северо-Западный,28,limited_mobility,Маломобильные группы,0.200000,87.230000
Митино,Северо-Западный,29,families_with_children,Семьи с детьми,0.200000,89.610000
Митино,Северо-Западный,29,youth,Молодёжь,0.200000,86.110000
Митино,Северо-Западный,29,working_adults,Работающие взрослые,0.200000,89.840000
Митино,Северо-Западный,29,pensioners,Пенсионеры,0.200000,87.090000
Митино,Северо-Западный,29,limited_mobility,Маломобильные группы,0.200000,89.960000
Митино,Северо-Западный,30,families_with_children,Семьи с детьми,0.200000,89.450000
Митино,Северо-Западный,30,youth,Молодёжь,0.200000,86.500000
