municipality,parent_name,point_index,group_id,group_title,section_id,section_title,score
Печатники,Юго-Восточный,51,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,64.730000
Печатники,Юго-Восточный,51,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,62.020000
Печатники,Юго-Восточный,51,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,76.240000
Печатники,Юго-Восточный,51,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,24.930000
Печатники,Юго-Восточный,51,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,58.930000
Печатники,Юго-Восточный,51,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,18.190000
Печатники,Юго-Восточный,51,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,52.660000
Печатники,Юго-Восточный,51,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,79.220000
Печатники,Юго-Восточный,51,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,66.660000
Печатники,Юго-Восточный,52,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,99.940000
Печатники,Юго-Восточный,52,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,81.850000
Печатники,Юго-Восточный,52,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,73.140000
Печатники,Юго-Восточный,52,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,74.820000
Печатники,Юго-Восточный,52,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,81.550000
Печатники,Юго-Восточный,52,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,100.000000
Печатники,Юго-Восточный,52,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,83.060000
Печатники,Юго-Восточный,52,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,26.540000
Печатники,Юго-Восточный,52,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,37.710000
Печатники,Юго-Восточный,52,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,70.000000
Печатники,Юго-Восточный,52,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,84.040000
Печатники,Юго-Восточный,52,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,66.660000
Печатники,Юго-Восточный,53,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,100.000000
Печатники,Юго-Восточный,53,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,99.320000
Печатники,Юго-Восточный,53,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,73.010000
Печатники,Юго-Восточный,53,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,92.150000
Печатники,Юго-Восточный,53,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,78.700000
Печатники,Юго-Восточный,53,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,94.980000
Печатники,Юго-Восточный,53,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,62.080000
Печатники,Юго-Восточный,53,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,42.210000
Печатники,Юго-Восточный,53,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,13.250000
Печатники,Юго-Восточный,53,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,57.460000
Печатники,Юго-Восточный,53,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,95.490000
Печатники,Юго-Восточный,53,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,66.660000
Печатники,Юго-Восточный,54,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,96.250000
Печатники,Юго-Восточный,54,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,92.000000
Печатники,Юго-Восточный,54,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,57.890000
Печатники,Юго-Восточный,54,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,80.980000
Печатники,Юго-Восточный,54,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,71.360000
Печатники,Юго-Восточный,54,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,97.910000
Печатники,Юго-Восточный,54,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,45.220000
Печатники,Юго-Восточный,54,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,61.040000
Печатники,Юго-Восточный,54,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,8.650000
Печатники,Юго-Восточный,54,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,47.560000
Печатники,Юго-Восточный,54,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,93.380000
Печатники,Юго-Восточный,54,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,66.660000
Печатники,Юго-Восточный,55,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,92.870000
Печатники,Юго-Восточный,55,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,82.740000
Печатники,Юго-Восточный,55,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,54.380000
Печатники,Юго-Восточный,55,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,70.800000
Печатники,Юго-Восточный,55,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,67.890000
Печатники,Юго-Восточный,55,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,64.830000
Печатники,Юго-Восточный,55,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,28.830000
Печатники,Юго-Восточный,55,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,63.450000
Печатники,Юго-Восточный,55,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,9.090000
Печатники,Юго-Восточный,55,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,29.880000
Печатники,Юго-Восточный,55,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,81.400000
Печатники,Юго-Восточный,55,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,66.660000
Печатники,Юго-Восточный,56,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,89.700000
Печатники,Юго-Восточный,56,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,92.690000
Печатники,Юго-Восточный,56,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,55.790000
Печатники,Юго-Восточный,56,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,75.550000
Печатники,Юго-Восточный,56,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,62.560000
Печатники,Юго-Восточный,56,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,87.970000
Печатники,Юго-Восточный,56,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,14.180000
Печатники,Юго-Восточный,56,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,50.860000
Печатники,Юго-Восточный,56,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,15.120000
Печатники,Юго-Восточный,56,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,51.780000
Печатники,Юго-Восточный,56,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,79.670000
Печатники,Юго-Восточный,56,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,66.660000
Печатники,Юго-Восточный,57,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,92.560000
Печатники,Юго-Восточный,57,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,93.880000
Печатники,Юго-Восточный,57,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,69.980000
Печатники,Юго-Восточный,57,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,78.070000
Печатники,Юго-Восточный,57,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,81.920000
Печатники,Юго-Восточный,57,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,100.000000
Печатники,Юго-Восточный,57,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,69.510000
Печатники,Юго-Восточный,57,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,28.060000
Печатники,Юго-Восточный,57,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,18.400000
Печатники,Юго-Восточный,57,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,69.470000
Печатники,Юго-Восточный,57,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,81.470000
Печатники,Юго-Восточный,57,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,66.660000
Печатники,Юго-Восточный,58,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,89.370000
Печатники,Юго-Восточный,58,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,93.620000
Печатники,Юго-Восточный,58,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,37.760000
Печатники,Юго-Восточный,58,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,79.920000
Печатники,Юго-Восточный,58,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,71.030000
Печатники,Юго-Восточный,58,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,88.240000
Печатники,Юго-Восточный,58,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,26.600000
Печатники,Юго-Восточный,58,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,49.090000
Печатники,Юго-Восточный,58,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,8.180000
Печатники,Юго-Восточный,58,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,28.310000
Печатники,Юго-Восточный,58,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,85.280000
Печатники,Юго-Восточный,58,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,66.660000
Печатники,Юго-Восточный,59,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,96.250000
Печатники,Юго-Восточный,59,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,97.650000
Печатники,Юго-Восточный,59,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,53.750000
Печатники,Юго-Восточный,59,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,85.370000
Печатники,Юго-Восточный,59,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,69.020000
Печатники,Юго-Восточный,59,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,97.000000
Печатники,Юго-Восточный,59,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,18.130000
Печатники,Юго-Восточный,59,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,30.390000
Печатники,Юго-Восточный,59,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,15.630000
Печатники,Юго-Восточный,59,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,36.730000
Печатники,Юго-Восточный,59,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,76.570000
Печатники,Юго-Восточный,59,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,66.660000
Покровское-Стрешнево,Северо-Западный,1,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,85.290000
Покровское-Стрешнево,Северо-Западный,1,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,94.890000
Покровское-Стрешнево,Северо-Западный,1,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,77.130000
Покровское-Стрешнево,Северо-Западный,1,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,90.930000
Покровское-Стрешнево,Северо-Западный,1,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,86.500000
Покровское-Стрешнево,Северо-Западный,1,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,96.420000
Покровское-Стрешнево,Северо-Западный,1,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,66.460000
Покровское-Стрешнево,Северо-Западный,1,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,57.420000
Покровское-Стрешнево,Северо-Западный,1,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,100.000000
Покровское-Стрешнево,Северо-Западный,1,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,63.180000
Покровское-Стрешнево,Северо-Западный,1,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,91.020000
Покровское-Стрешнево,Северо-Западный,1,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,59.290000
Покровское-Стрешнево,Северо-Западный,2,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,92.110000
Покровское-Стрешнево,Северо-Западный,2,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,86.490000
Покровское-Стрешнево,Северо-Западный,2,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,72.100000
Покровское-Стрешнево,Северо-Западный,2,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,84.080000
Покровское-Стрешнево,Северо-Западный,2,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,72.490000
Покровское-Стрешнево,Северо-Западный,2,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,96.330000
Покровское-Стрешнево,Северо-Западный,2,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,49.580000
Покровское-Стрешнево,Северо-Западный,2,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,66.220000
Покровское-Стрешнево,Северо-Западный,2,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,100.000000
Покровское-Стрешнево,Северо-Западный,2,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,51.720000
Покровское-Стрешнево,Северо-Западный,2,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,89.500000
Покровское-Стрешнево,Северо-Западный,2,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,59.290000
Покровское-Стрешнево,Северо-Западный,3,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,86.710000
Покровское-Стрешнево,Северо-Западный,3,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,95.020000
Покровское-Стрешнево,Северо-Западный,3,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,63.770000
Покровское-Стрешнево,Северо-Западный,3,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,76.390000
Покровское-Стрешнево,Северо-Западный,3,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,72.230000
Покровское-Стрешнево,Северо-Западный,3,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,74.190000
Покровское-Стрешнево,Северо-Западный,3,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,41.030000
Покровское-Стрешнево,Северо-Западный,3,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,79.600000
Покровское-Стрешнево,Северо-Западный,3,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,100.000000
Покровское-Стрешнево,Северо-Западный,3,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,53.380000
Покровское-Стрешнево,Северо-Западный,3,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,93.140000
Покровское-Стрешнево,Северо-Западный,3,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,59.290000
Покровское-Стрешнево,Северо-Западный,4,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,99.740000
Покровское-Стрешнево,Северо-Западный,4,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,99.530000
Покровское-Стрешнево,Северо-Западный,4,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,88.320000
Покровское-Стрешнево,Северо-Западный,4,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,88.220000
Покровское-Стрешнево,Северо-Западный,4,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,82.930000
Покровское-Стрешнево,Северо-Западный,4,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,100.000000
Покровское-Стрешнево,Северо-Западный,4,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,92.030000
Покровское-Стрешнево,Северо-Западный,4,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,48.840000
Покровское-Стрешнево,Северо-Западный,4,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,100.000000
Покровское-Стрешнево,Северо-Западный,4,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,96.670000
Покровское-Стрешнево,Северо-Западный,4,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,95.420000
Покровское-Стрешнево,Северо-Западный,4,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,59.290000
Покровское-Стрешнево,Северо-Западный,5,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,100.000000
Покровское-Стрешнево,Северо-Западный,5,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,100.000000
Покровское-Стрешнево,Северо-Западный,5,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,87.010000
Покровское-Стрешнево,Северо-Западный,5,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,87.450000
Покровское-Стрешнево,Северо-Западный,5,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,81.740000
Покровское-Стрешнево,Северо-Западный,5,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,99.720000
Покровское-Стрешнево,Северо-Западный,5,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,88.800000
Покровское-Стрешнево,Северо-Западный,5,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,47.040000
Покровское-Стрешнево,Северо-Западный,5,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,93.430000
Покровское-Стрешнево,Северо-Западный,5,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,96.670000
Покровское-Стрешнево,Северо-Западный,5,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,95.850000
Покровское-Стрешнево,Северо-Западный,5,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,59.290000
Покровское-Стрешнево,Северо-Западный,6,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,97.710000
Покровское-Стрешнево,Северо-Западный,6,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,91.520000
Покровское-Стрешнево,Северо-Западный,6,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,75.990000
Покровское-Стрешнево,Северо-Западный,6,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,87.070000
Покровское-Стрешнево,Северо-Западный,6,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,78.870000
Покровское-Стрешнево,Северо-Западный,6,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,100.000000
Покровское-Стрешнево,Северо-Западный,6,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,54.650000
Покровское-Стрешнево,Северо-Западный,6,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,65.770000
Покровское-Стрешнево,Северо-Западный,6,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,100.000000
Покровское-Стрешнево,Северо-Западный,6,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,54.920000
Покровское-Стрешнево,Северо-Западный,6,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,90.440000
Покровское-Стрешнево,Северо-Западный,6,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,59.290000
Покровское-Стрешнево,Северо-Западный,7,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,100.000000
